date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,city
2016-08-19,28.5,25.0,3.0,17.9,86,Mumbai
2016-08-20,26.9,25.3,4.7,17.8,90,Mumbai
2016-08-21,27.3,24.9,5.7,19.7,91,Mumbai
2016-08-22,27.2,25.0,5.2,19.0,91,Mumbai
2016-08-23,27.6,25.2,15.3,16.8,91,Mumbai
2016-08-24,27.8,25.4,11.4,16.1,89,Mumbai
2016-08-25,28.6,25.4,2.8,18.0,84,Mumbai
2016-08-26,27.5,25.0,13.4,17.2,89,Mumbai
2016-08-27,26.9,25.6,23.1,13.3,90,Mumbai
2016-08-28,26.9,25.5,32.2,15.8,92,Mumbai
2016-08-29,28.0,25.6,6.3,14.3,89,Mumbai
2016-08-30,28.4,25.8,2.0,16.1,86,Mumbai
2016-08-31,28.5,25.7,2.1,16.5,85,Mumbai
2016-09-01,27.6,25.2,5.8,16.9,89,Mumbai
2016-09-02,28.3,24.9,6.5,17.4,87,Mumbai
2016-09-03,28.3,24.9,3.0,18.0,83,Mumbai
2016-09-04,28.5,25.7,1.3,16.9,80,Mumbai
2016-09-05,28.4,25.1,0.4,16.7,81,Mumbai
2016-09-06,27.4,25.0,3.1,16.1,85,Mumbai
2016-09-07,27.7,25.0,3.8,14.4,84,Mumbai
2016-09-08,27.8,24.9,2.7,10.1,85,Mumbai
2016-09-09,28.4,24.4,1.5,12.4,86,Mumbai
2016-09-10,28.6,24.5,1.1,13.8,85,Mumbai
2016-09-11,28.1,24.5,2.3,11.5,86,Mumbai
2016-09-12,28.7,24.3,1.4,12.4,84,Mumbai
2016-09-13,28.5,24.9,0.7,9.0,85,Mumbai
2016-09-14,29.2,26.0,4.8,11.9,84,Mumbai
2016-09-15,27.6,25.5,28.0,9.7,91,Mumbai
2016-09-16,27.3,25.5,129.3,15.6,92,Mumbai
2016-09-17,26.4,25.1,126.0,19.4,94,Mumbai
2016-09-18,27.2,25.1,103.0,30.3,92,Mumbai
2016-09-19,26.9,25.4,25.9,20.4,91,Mumbai
2016-09-20,28.1,25.3,21.7,19.0,88,Mumbai
2016-09-21,26.2,25.0,74.8,17.8,93,Mumbai
2016-09-22,26.8,25.3,251.1,17.6,90,Mumbai
2016-09-23,27.9,25.1,17.0,18.7,88,Mumbai
2016-09-24,27.2,25.2,11.2,18.2,90,Mumbai
2016-09-25,28.3,24.9,5.8,15.7,88,Mumbai
2016-09-26,28.9,25.1,5.8,18.6,86,Mumbai
2016-09-27,28.7,25.6,1.9,17.0,87,Mumbai
2016-09-28,29.1,25.4,1.7,17.6,86,Mumbai
2016-09-29,28.9,25.6,1.0,15.3,83,Mumbai
2016-09-30,28.5,24.8,2.8,19.7,84,Mumbai
2016-10-01,26.2,25.0,25.2,15.4,88,Mumbai
2016-10-02,25.5,23.9,40.4,20.2,90,Mumbai
2016-10-03,26.9,24.5,7.0,20.5,90,Mumbai
2016-10-04,25.5,24.4,26.2,24.4,90,Mumbai
2016-10-05,27.2,25.2,2.5,18.1,85,Mumbai
2016-10-06,27.4,24.8,3.7,17.6,87,Mumbai
2016-10-07,28.3,24.5,1.6,15.1,86,Mumbai
2016-10-08,28.8,25.1,1.1,16.6,85,Mumbai
2016-10-09,28.5,25.9,1.6,15.3,86,Mumbai
2016-10-10,28.9,25.3,0.8,13.0,88,Mumbai
2016-10-11,29.7,25.0,0.0,16.1,85,Mumbai
2016-10-12,29.5,23.8,0.0,13.5,85,Mumbai
2016-10-13,29.4,23.9,0.0,15.3,84,Mumbai
2016-10-14,31.0,24.2,0.0,10.7,82,Mumbai
2016-10-15,31.0,23.9,0.0,8.8,83,Mumbai
2016-10-16,30.6,24.6,0.0,13.2,86,Mumbai
2016-10-17,31.6,25.0,0.0,10.5,80,Mumbai
2016-10-18,32.2,25.3,0.0,13.8,76,Mumbai
2016-10-19,32.0,25.0,0.0,13.5,69,Mumbai
2016-10-20,31.7,24.7,0.0,12.7,68,Mumbai
2016-10-21,31.3,24.1,0.0,15.3,74,Mumbai
2016-10-22,31.1,24.3,0.0,14.3,80,Mumbai
2016-10-23,30.7,24.3,0.0,13.6,82,Mumbai
2016-10-24,30.2,24.8,0.0,15.0,80,Mumbai
2016-10-25,29.5,23.6,0.0,16.0,78,Mumbai
2016-10-26,31.2,21.9,0.0,13.0,73,Mumbai
2016-10-27,32.1,22.5,0.0,15.3,67,Mumbai
2016-10-28,32.0,21.7,0.0,14.0,70,Mumbai
2016-10-29,31.4,21.0,0.0,11.2,70,Mumbai
2016-10-30,32.1,20.4,0.0,12.9,64,Mumbai
2016-10-31,33.3,22.4,0.0,13.7,63,Mumbai
2016-11-01,32.6,24.3,0.0,14.1,63,Mumbai
2016-11-02,32.1,22.7,0.0,12.6,61,Mumbai
2016-11-03,31.9,21.6,0.0,13.2,64,Mumbai
2016-11-04,31.2,20.6,0.0,12.9,66,Mumbai
2016-11-05,31.1,20.7,0.0,14.1,67,Mumbai
2016-11-06,31.1,20.2,0.0,13.0,65,Mumbai
2016-11-07,30.6,19.8,0.0,14.8,66,Mumbai
2016-11-08,31.5,20.8,0.0,16.3,57,Mumbai
2016-11-09,31.3,20.9,0.0,13.7,56,Mumbai
2016-11-10,31.2,19.0,0.0,12.6,59,Mumbai
2016-11-11,31.5,19.7,0.0,12.4,60,Mumbai
2016-11-12,31.9,18.7,0.0,14.0,61,Mumbai
2016-11-13,32.0,20.1,0.0,12.4,61,Mumbai
2016-11-14,31.9,20.8,0.0,11.3,65,Mumbai
2016-11-15,31.7,20.8,0.0,11.8,70,Mumbai
2016-11-16,32.7,22.6,0.0,11.4,69,Mumbai
2016-11-17,32.9,23.9,0.0,14.7,61,Mumbai
2016-11-18,31.7,22.7,0.0,13.1,59,Mumbai
2016-11-19,31.4,21.5,0.0,11.2,61,Mumbai
2016-11-20,31.7,18.9,0.0,11.9,63,Mumbai
2016-11-21,32.3,19.2,0.0,13.6,59,Mumbai
2016-11-22,32.1,20.0,0.0,12.4,60,Mumbai
2016-11-23,32.1,19.0,0.0,12.6,61,Mumbai
2016-11-24,32.3,19.7,0.0,14.7,59,Mumbai
2016-11-25,31.9,21.0,0.0,14.3,58,Mumbai
2016-11-26,32.4,20.0,0.0,12.9,60,Mumbai
2016-11-27,32.4,18.4,0.0,13.0,60,Mumbai
2016-11-28,32.8,18.7,0.0,12.0,65,Mumbai
2016-11-29,31.3,20.2,0.0,12.2,69,Mumbai
2016-11-30,31.3,19.9,0.0,12.8,69,Mumbai
2016-12-01,31.1,19.4,0.0,11.8,68,Mumbai
2016-12-02,32.0,19.6,0.0,14.3,66,Mumbai
2016-12-03,32.4,21.6,0.0,16.3,58,Mumbai
2016-12-04,32.7,24.3,0.0,14.8,60,Mumbai
2016-12-05,32.4,24.3,0.0,12.9,65,Mumbai
2016-12-06,31.7,22.6,0.0,14.1,59,Mumbai
2016-12-07,30.6,20.0,0.0,13.6,60,Mumbai
2016-12-08,31.2,19.1,0.0,12.6,62,Mumbai
2016-12-09,30.5,18.2,0.0,12.8,65,Mumbai
2016-12-10,30.1,17.7,0.0,14.7,63,Mumbai
2016-12-11,30.4,18.3,0.0,15.0,58,Mumbai
2016-12-12,31.0,19.1,0.0,15.0,59,Mumbai
2016-12-13,32.1,20.2,0.0,16.5,53,Mumbai
2016-12-14,31.9,22.0,0.0,12.1,56,Mumbai
2016-12-15,31.6,24.0,0.0,10.6,65,Mumbai
2016-12-16,32.3,24.2,0.0,12.9,63,Mumbai
2016-12-17,32.3,23.4,0.0,14.0,61,Mumbai
2016-12-18,31.6,24.2,0.0,16.1,51,Mumbai
2016-12-19,30.5,20.1,0.0,14.0,60,Mumbai
2016-12-20,31.4,20.9,0.0,12.6,59,Mumbai
2016-12-21,31.5,19.1,0.0,12.1,64,Mumbai
2016-12-22,30.4,18.9,0.0,13.4,65,Mumbai
2016-12-23,30.9,18.4,0.0,12.5,67,Mumbai
2016-12-24,30.4,18.9,0.0,13.9,69,Mumbai
2016-12-25,31.0,18.3,0.0,11.0,67,Mumbai
2016-12-26,31.3,17.6,0.0,12.8,60,Mumbai
2016-12-27,30.9,19.5,0.0,13.6,58,Mumbai
2016-12-28,31.0,18.8,0.0,12.6,57,Mumbai
2016-12-29,31.6,18.2,0.0,12.7,59,Mumbai
2016-12-30,31.7,18.3,0.0,10.7,62,Mumbai
2016-12-31,30.8,18.4,0.0,12.5,67,Mumbai
2017-01-01,29.0,18.3,0.0,14.6,73,Mumbai
2017-01-02,31.1,17.5,0.0,18.2,66,Mumbai
2017-01-03,31.1,18.8,0.0,17.1,55,Mumbai
2017-01-04,30.1,17.2,0.0,15.4,61,Mumbai
2017-01-05,29.2,16.5,0.0,15.7,67,Mumbai
2017-01-06,27.3,17.6,0.0,16.3,73,Mumbai
2017-01-07,26.3,17.0,0.0,17.1,81,Mumbai
2017-01-08,26.9,18.6,0.0,15.7,80,Mumbai
2017-01-09,27.2,18.2,0.0,19.9,69,Mumbai
2017-01-10,26.8,15.6,0.0,23.8,61,Mumbai
2017-01-11,27.0,16.1,0.0,23.8,57,Mumbai
2017-01-12,27.2,14.9,0.0,15.5,57,Mumbai
2017-01-13,28.0,14.9,0.0,17.6,63,Mumbai
2017-01-14,28.6,17.3,0.0,15.4,70,Mumbai
2017-01-15,28.8,18.3,0.0,18.4,76,Mumbai
2017-01-16,28.6,19.3,0.0,17.2,74,Mumbai
2017-01-17,29.1,18.5,0.0,21.2,61,Mumbai
2017-01-18,28.8,18.1,0.0,21.7,56,Mumbai
2017-01-19,30.8,19.4,0.0,19.7,56,Mumbai
2017-01-20,31.2,18.9,0.0,16.6,58,Mumbai
2017-01-21,32.0,18.3,0.0,16.9,58,Mumbai
2017-01-22,31.4,20.1,0.0,15.9,55,Mumbai
2017-01-23,32.9,19.8,0.0,16.4,57,Mumbai
2017-01-24,33.3,20.6,0.0,16.7,57,Mumbai
2017-01-25,32.3,21.4,0.0,19.1,57,Mumbai
2017-01-26,30.1,20.8,0.0,23.4,65,Mumbai
2017-01-27,29.6,20.1,0.0,24.0,56,Mumbai
2017-01-28,32.8,18.4,0.0,21.1,49,Mumbai
2017-01-29,32.9,19.2,0.0,18.1,50,Mumbai
2017-01-30,30.4,19.1,0.0,18.0,54,Mumbai
2017-01-31,29.5,18.7,0.0,21.0,57,Mumbai
2017-02-01,30.6,18.5,0.0,18.1,54,Mumbai
2017-02-02,31.0,19.1,0.0,18.8,64,Mumbai
2017-02-03,29.7,19.7,0.0,21.2,70,Mumbai
2017-02-04,27.3,19.5,0.0,24.5,81,Mumbai
2017-02-05,27.1,20.1,0.0,26.5,80,Mumbai
2017-02-06,28.1,18.5,0.0,22.7,62,Mumbai
2017-02-07,28.3,16.3,0.0,18.1,59,Mumbai
2017-02-08,28.0,19.0,0.0,22.0,61,Mumbai
2017-02-09,30.8,19.6,0.0,21.7,55,Mumbai
2017-02-10,28.8,18.4,0.0,19.4,56,Mumbai
2017-02-11,27.4,17.9,0.0,13.4,73,Mumbai
2017-02-12,29.6,17.3,0.0,20.4,69,Mumbai
2017-02-13,31.6,18.1,0.0,16.5,53,Mumbai
2017-02-14,33.8,19.8,0.0,18.9,53,Mumbai
2017-02-15,34.9,21.3,0.0,19.3,50,Mumbai
2017-02-16,35.1,20.4,0.0,21.2,51,Mumbai
2017-02-17,35.5,22.0,0.0,19.7,49,Mumbai
2017-02-18,35.9,20.6,0.0,21.1,45,Mumbai
2017-02-19,33.9,20.7,0.0,19.8,50,Mumbai
2017-02-20,31.4,20.7,0.0,22.7,61,Mumbai
2017-02-21,28.6,20.9,0.0,19.7,77,Mumbai
2017-02-22,28.4,20.1,0.0,20.7,78,Mumbai
2017-02-23,31.8,19.8,0.0,24.1,63,Mumbai
2017-02-24,34.9,19.2,0.0,25.0,44,Mumbai
2017-02-25,35.2,20.6,0.0,22.5,37,Mumbai
2017-02-26,35.3,20.2,0.0,19.8,38,Mumbai
2017-02-27,33.8,20.2,0.0,16.7,44,Mumbai
2017-02-28,35.5,19.9,0.0,18.2,51,Mumbai
2017-03-01,33.0,20.5,0.0,20.1,52,Mumbai
2017-03-02,32.7,22.2,0.0,24.4,55,Mumbai
2017-03-03,31.6,20.8,0.0,19.1,64,Mumbai
2017-03-04,30.2,19.3,0.0,16.3,74,Mumbai
2017-03-05,30.3,19.6,0.0,21.9,64,Mumbai
2017-03-06,30.4,19.8,0.0,16.6,71,Mumbai
2017-03-07,29.5,19.9,0.0,17.7,75,Mumbai
2017-03-08,30.2,20.6,0.0,20.2,74,Mumbai
2017-03-09,29.6,20.8,0.0,19.2,74,Mumbai
2017-03-10,27.6,21.1,0.1,18.4,72,Mumbai
2017-03-11,28.1,20.7,0.0,22.7,60,Mumbai
2017-03-12,28.8,19.0,0.0,26.2,58,Mumbai
2017-03-13,30.2,17.3,0.0,19.0,50,Mumbai
2017-03-14,32.4,18.6,0.0,17.7,50,Mumbai
2017-03-15,31.9,19.9,0.0,18.3,63,Mumbai
2017-03-16,31.1,21.4,0.0,17.1,68,Mumbai
2017-03-17,30.3,20.8,0.0,20.4,70,Mumbai
2017-03-18,30.9,21.4,0.0,23.9,66,Mumbai
2017-03-19,30.7,21.6,0.0,21.2,73,Mumbai
2017-03-20,31.6,21.5,0.0,21.4,76,Mumbai
2017-03-21,31.1,21.8,0.0,18.6,75,Mumbai
2017-03-22,30.7,22.0,0.0,22.5,74,Mumbai
2017-03-23,31.3,22.3,0.0,25.5,72,Mumbai
2017-03-24,31.4,22.6,0.0,23.8,74,Mumbai
2017-03-25,32.4,22.5,0.0,23.7,67,Mumbai
2017-03-26,32.9,23.0,0.0,26.3,62,Mumbai
2017-03-27,36.8,23.8,0.0,26.9,54,Mumbai
2017-03-28,32.5,23.8,0.0,18.6,74,Mumbai
2017-03-29,31.5,24.5,0.0,20.2,85,Mumbai
2017-03-30,30.6,25.0,0.0,16.8,82,Mumbai
2017-03-31,32.2,23.2,0.0,23.2,73,Mumbai
2017-04-01,31.9,24.8,0.0,19.4,72,Mumbai
2017-04-02,32.1,23.2,0.0,17.2,78,Mumbai
2017-04-03,30.9,23.6,0.0,15.8,82,Mumbai
2017-04-04,30.5,24.3,0.0,16.2,81,Mumbai
2017-04-05,30.7,24.9,0.0,15.9,79,Mumbai
2017-04-06,30.5,24.7,0.0,16.3,78,Mumbai
2017-04-07,30.6,23.6,0.0,22.2,72,Mumbai
2017-04-08,31.1,21.8,0.0,22.9,68,Mumbai
2017-04-09,35.2,23.5,0.0,21.4,53,Mumbai
2017-04-10,34.4,23.0,0.0,23.0,60,Mumbai
2017-04-11,33.2,24.1,0.0,20.1,73,Mumbai
2017-04-12,32.5,25.5,0.0,19.6,76,Mumbai
2017-04-13,34.6,23.8,0.0,22.2,69,Mumbai
2017-04-14,32.0,24.3,0.0,19.4,80,Mumbai
2017-04-15,31.7,25.5,0.0,16.7,79,Mumbai
2017-04-16,33.9,25.4,0.0,24.4,69,Mumbai
2017-04-17,32.8,24.7,0.0,21.7,75,Mumbai
2017-04-18,34.3,24.1,0.0,26.5,67,Mumbai
2017-04-19,32.1,23.9,0.0,18.4,73,Mumbai
2017-04-20,31.7,24.1,0.0,16.8,79,Mumbai
2017-04-21,30.8,24.9,0.0,18.3,78,Mumbai
2017-04-22,30.9,26.0,0.0,16.3,76,Mumbai
2017-04-23,31.1,26.6,0.0,15.6,73,Mumbai
2017-04-24,30.9,25.5,0.0,15.2,73,Mumbai
2017-04-25,30.7,25.2,0.0,18.8,76,Mumbai
2017-04-26,30.9,24.3,0.0,21.5,77,Mumbai
2017-04-27,31.6,24.9,0.0,23.3,76,Mumbai
2017-04-28,31.2,24.7,0.0,20.9,79,Mumbai
2017-04-29,30.9,24.6,0.0,19.0,79,Mumbai
2017-04-30,31.2,24.4,0.0,19.8,78,Mumbai
2017-05-01,31.9,25.1,0.0,28.1,79,Mumbai
2017-05-02,31.1,25.0,0.0,21.7,82,Mumbai
2017-05-03,31.7,25.0,0.0,22.6,81,Mumbai
2017-05-04,31.9,24.6,0.0,21.1,81,Mumbai
2017-05-05,32.8,26.0,0.0,20.6,78,Mumbai
2017-05-06,32.2,27.3,0.0,17.6,78,Mumbai
2017-05-07,31.9,25.8,0.0,19.5,77,Mumbai
2017-05-08,31.7,25.4,0.1,19.6,81,Mumbai
2017-05-09,32.4,26.1,0.0,18.9,78,Mumbai
2017-05-10,32.4,26.4,0.0,20.0,78,Mumbai
2017-05-11,32.9,26.1,0.0,21.3,79,Mumbai
2017-05-12,33.8,26.5,0.0,24.4,77,Mumbai
2017-05-13,35.0,27.6,0.0,20.2,74,Mumbai
2017-05-14,32.9,27.7,0.0,19.6,78,Mumbai
2017-05-15,32.1,27.1,0.0,19.2,77,Mumbai
2017-05-16,32.4,27.3,0.0,19.8,77,Mumbai
2017-05-17,32.2,27.4,0.0,18.8,77,Mumbai
2017-05-18,32.4,27.7,0.0,19.5,76,Mumbai
2017-05-19,32.3,27.7,0.0,20.3,75,Mumbai
2017-05-20,32.1,26.6,0.0,19.7,75,Mumbai
2017-05-21,32.3,28.1,0.1,19.5,69,Mumbai
2017-05-22,32.9,27.4,0.0,21.6,70,Mumbai
2017-05-23,33.1,27.8,0.1,23.7,74,Mumbai
2017-05-24,32.7,26.8,0.0,22.4,79,Mumbai
2017-05-25,32.6,28.1,0.1,20.1,74,Mumbai
2017-05-26,32.6,28.0,0.2,18.5,73,Mumbai
2017-05-27,32.7,28.5,1.4,20.9,71,Mumbai
2017-05-28,32.5,28.5,5.5,23.6,75,Mumbai
2017-05-29,32.4,28.3,7.0,26.5,76,Mumbai
2017-05-30,31.5,28.3,3.4,29.8,79,Mumbai
2017-05-31,31.6,27.8,2.7,20.2,79,Mumbai
2017-06-01,31.4,26.9,7.2,19.1,83,Mumbai
2017-06-02,31.8,27.1,11.2,17.6,82,Mumbai
2017-06-03,31.9,27.4,0.5,26.4,80,Mumbai
2017-06-04,30.8,27.2,2.7,22.4,78,Mumbai
2017-06-05,31.2,27.1,3.6,19.6,80,Mumbai
2017-06-06,31.5,27.8,5.9,20.1,78,Mumbai
2017-06-07,29.7,26.2,26.3,19.3,87,Mumbai
2017-06-08,29.1,25.9,19.0,13.8,88,Mumbai
2017-06-09,28.4,26.0,21.9,14.4,89,Mumbai
2017-06-10,28.1,25.9,38.4,16.5,91,Mumbai
2017-06-11,29.2,25.7,18.9,14.2,89,Mumbai
2017-06-12,29.4,26.3,26.2,12.8,88,Mumbai
2017-06-13,29.6,25.7,14.9,12.7,88,Mumbai
2017-06-14,30.2,26.5,14.4,15.1,86,Mumbai
2017-06-15,30.0,26.5,8.1,15.2,88,Mumbai
2017-06-16,30.3,26.4,10.0,16.4,85,Mumbai
2017-06-17,29.9,26.3,3.2,15.5,85,Mumbai
2017-06-18,29.4,27.3,5.1,21.7,83,Mumbai
2017-06-19,30.5,27.5,4.0,21.0,82,Mumbai
2017-06-20,30.2,26.6,4.5,25.2,81,Mumbai
2017-06-21,30.5,27.5,3.6,26.9,79,Mumbai
2017-06-22,30.1,26.7,5.5,26.6,83,Mumbai
2017-06-23,30.4,27.0,4.9,23.9,82,Mumbai
2017-06-24,29.0,26.5,12.5,22.3,85,Mumbai
2017-06-25,28.0,25.8,39.8,22.9,89,Mumbai
2017-06-26,27.5,25.6,41.0,24.7,91,Mumbai
2017-06-27,27.6,25.8,63.9,32.4,91,Mumbai
2017-06-28,27.9,26.1,66.8,37.2,87,Mumbai
2017-06-29,28.4,25.8,51.5,32.4,89,Mumbai
2017-06-30,29.0,26.1,33.5,30.0,85,Mumbai
2017-07-01,29.4,25.7,37.5,33.7,87,Mumbai
2017-07-02,28.2,25.2,33.9,26.8,87,Mumbai
2017-07-03,29.5,25.4,14.0,28.1,85,Mumbai
2017-07-04,28.3,25.7,7.0,25.4,86,Mumbai
2017-07-05,29.0,26.1,6.3,26.3,84,Mumbai
2017-07-06,29.7,26.8,7.5,23.0,83,Mumbai
2017-07-07,28.4,25.7,10.1,17.4,85,Mumbai
2017-07-08,28.6,25.3,7.9,16.5,87,Mumbai
2017-07-09,28.1,24.9,7.1,14.7,88,Mumbai
2017-07-10,28.5,25.2,4.3,18.6,89,Mumbai
2017-07-11,29.1,26.3,3.8,25.8,83,Mumbai
2017-07-12,28.9,25.8,7.6,26.0,82,Mumbai
2017-07-13,28.6,25.9,10.0,26.6,85,Mumbai
2017-07-14,27.7,25.4,41.5,30.1,87,Mumbai
2017-07-15,27.2,24.9,51.4,28.3,89,Mumbai
2017-07-16,27.4,24.9,42.8,27.9,89,Mumbai
2017-07-17,27.5,25.4,74.0,27.0,90,Mumbai
2017-07-18,26.8,25.5,83.7,23.5,92,Mumbai
2017-07-19,27.9,25.4,25.9,30.6,90,Mumbai
2017-07-20,27.0,25.7,76.1,36.4,90,Mumbai
2017-07-21,27.9,25.7,72.2,35.6,86,Mumbai
2017-07-22,27.3,25.4,46.1,32.1,88,Mumbai
2017-07-23,28.1,25.5,37.5,33.7,86,Mumbai
2017-07-24,28.9,25.9,13.9,34.0,84,Mumbai
2017-07-25,29.1,26.1,7.5,32.2,83,Mumbai
2017-07-26,28.7,26.2,7.8,29.4,83,Mumbai
2017-07-27,27.6,26.4,9.5,26.3,85,Mumbai
2017-07-28,27.0,25.4,23.1,23.4,89,Mumbai
2017-07-29,28.3,25.1,9.7,24.4,87,Mumbai
2017-07-30,28.2,25.0,9.0,21.5,88,Mumbai
2017-07-31,27.6,25.2,15.7,20.3,89,Mumbai
2017-08-01,28.0,25.3,11.2,20.9,89,Mumbai
2017-08-02,28.5,25.9,6.9,24.6,85,Mumbai
2017-08-03,28.3,25.4,6.2,26.8,86,Mumbai
2017-08-04,28.4,25.7,4.8,24.4,85,Mumbai
2017-08-05,28.3,26.0,3.6,21.7,83,Mumbai
2017-08-06,28.5,25.9,1.4,17.6,84,Mumbai
2017-08-07,28.2,25.6,3.0,14.7,85,Mumbai
2017-08-08,28.1,26.0,2.4,13.7,86,Mumbai
2017-08-09,27.8,25.5,6.3,15.6,88,Mumbai
2017-08-10,27.6,25.3,12.1,18.0,90,Mumbai
2017-08-11,28.2,25.3,10.3,18.3,89,Mumbai
2017-08-12,28.6,25.8,5.1,23.7,83,Mumbai
2017-08-13,27.9,26.2,6.7,22.2,84,Mumbai
2017-08-14,27.3,25.5,27.7,16.3,89,Mumbai
2017-08-15,28.3,25.3,4.6,14.2,87,Mumbai
2017-08-16,28.0,25.6,3.3,17.1,86,Mumbai
2017-08-17,28.4,25.8,4.7,20.6,84,Mumbai
2017-08-18,28.3,25.6,3.3,16.9,85,Mumbai
2017-08-19,27.6,25.6,16.0,18.8,88,Mumbai
2017-08-20,26.6,24.4,75.2,22.8,89,Mumbai
2017-08-21,27.6,24.1,21.2,20.8,86,Mumbai
2017-08-22,27.5,25.0,7.1,18.8,90,Mumbai
2017-08-23,28.3,25.4,4.5,15.0,89,Mumbai
2017-08-24,27.9,25.4,4.8,17.0,88,Mumbai
2017-08-25,27.2,25.6,39.2,20.8,91,Mumbai
2017-08-26,27.4,25.2,31.3,21.7,91,Mumbai
2017-08-27,28.2,25.5,21.8,21.0,90,Mumbai
2017-08-28,27.1,25.9,58.9,20.2,91,Mumbai
2017-08-29,26.6,25.6,66.6,31.0,87,Mumbai
2017-08-30,28.0,25.4,43.0,29.6,88,Mumbai
2017-08-31,29.0,25.0,7.5,26.2,86,Mumbai
2017-09-01,27.7,24.7,7.5,23.7,89,Mumbai
2017-09-02,28.1,24.5,4.8,19.2,88,Mumbai
2017-09-03,28.0,25.9,9.6,15.6,87,Mumbai
2017-09-04,28.9,25.5,1.6,16.5,90,Mumbai
2017-09-05,28.4,25.8,1.8,18.5,86,Mumbai
2017-09-06,28.7,24.6,2.6,16.6,86,Mumbai
2017-09-07,29.5,25.5,0.8,20.4,86,Mumbai
2017-09-08,29.5,26.4,1.7,20.2,88,Mumbai
2017-09-09,30.3,25.6,14.9,17.6,89,Mumbai
2017-09-10,29.5,25.9,5.2,15.6,89,Mumbai
2017-09-11,31.0,26.7,0.4,16.7,89,Mumbai
2017-09-12,31.5,26.7,6.6,15.7,86,Mumbai
2017-09-13,29.6,25.9,9.6,12.3,86,Mumbai
2017-09-14,29.9,26.2,9.3,13.7,86,Mumbai
2017-09-15,28.6,25.9,6.6,11.5,86,Mumbai
2017-09-16,29.3,25.6,5.0,15.3,86,Mumbai
2017-09-17,29.1,25.7,20.9,17.6,88,Mumbai
2017-09-18,30.5,25.4,22.3,21.1,87,Mumbai
2017-09-19,27.5,25.3,61.8,33.6,91,Mumbai
2017-09-20,26.6,25.2,119.5,24.8,90,Mumbai
2017-09-21,28.1,24.3,12.4,18.8,87,Mumbai
2017-09-22,28.1,25.1,2.4,12.4,87,Mumbai
2017-09-23,29.0,24.8,0.9,14.6,86,Mumbai
2017-09-24,29.0,25.1,1.3,17.2,86,Mumbai
2017-09-25,29.0,25.4,1.7,20.5,86,Mumbai
2017-09-26,29.8,24.9,0.0,20.9,85,Mumbai
2017-09-27,30.6,26.0,0.3,20.2,85,Mumbai
2017-09-28,30.2,26.4,1.1,21.9,86,Mumbai
2017-09-29,29.7,26.0,6.8,20.7,88,Mumbai
2017-09-30,30.6,26.3,1.9,17.6,88,Mumbai
2017-10-01,30.8,26.7,0.5,16.3,87,Mumbai
2017-10-02,31.3,26.5,0.7,20.9,86,Mumbai
2017-10-03,31.4,26.4,0.5,17.7,85,Mumbai
2017-10-04,33.2,25.7,0.1,17.2,80,Mumbai
2017-10-05,31.3,25.0,0.0,14.3,79,Mumbai
2017-10-06,31.4,25.3,0.1,13.1,80,Mumbai
2017-10-07,31.2,26.1,13.5,14.3,89,Mumbai
2017-10-08,29.6,25.7,11.6,11.9,89,Mumbai
2017-10-09,29.4,25.9,7.1,10.0,89,Mumbai
2017-10-10,27.6,25.2,27.8,13.8,90,Mumbai
2017-10-11,27.4,24.8,34.2,20.1,91,Mumbai
2017-10-12,29.3,25.7,8.4,19.6,88,Mumbai
2017-10-13,30.0,25.3,5.5,10.4,89,Mumbai
2017-10-14,29.3,25.8,22.1,15.2,91,Mumbai
2017-10-15,28.7,25.1,27.9,11.6,90,Mumbai
2017-10-16,29.4,25.7,5.7,15.5,89,Mumbai
2017-10-17,30.4,25.7,1.0,18.3,89,Mumbai
2017-10-18,30.9,24.8,0.0,20.2,86,Mumbai
2017-10-19,30.8,24.2,0.0,16.5,84,Mumbai
2017-10-20,30.1,23.4,0.0,12.8,88,Mumbai
2017-10-21,29.4,25.6,0.6,17.4,87,Mumbai
2017-10-22,29.6,25.9,0.3,16.4,87,Mumbai
2017-10-23,30.9,25.9,0.3,15.3,82,Mumbai
2017-10-24,32.1,23.0,0.0,16.3,71,Mumbai
2017-10-25,33.1,21.0,0.0,14.3,69,Mumbai
2017-10-26,33.2,21.6,0.0,11.7,71,Mumbai
2017-10-27,30.9,23.2,0.0,14.6,78,Mumbai
2017-10-28,30.6,22.1,0.0,15.3,80,Mumbai
2017-10-29,32.1,22.1,0.0,10.2,75,Mumbai
2017-10-30,33.2,21.7,0.0,14.4,66,Mumbai
2017-10-31,33.1,21.6,0.0,17.5,64,Mumbai
2017-11-01,33.1,20.9,0.0,16.2,61,Mumbai
2017-11-02,32.9,22.1,0.0,14.3,58,Mumbai
2017-11-03,32.1,21.7,0.0,16.2,58,Mumbai
2017-11-04,32.3,20.6,0.0,19.3,58,Mumbai
2017-11-05,32.8,22.2,0.0,17.3,52,Mumbai
2017-11-06,33.6,22.9,0.0,14.4,63,Mumbai
2017-11-07,32.6,22.1,0.0,13.7,69,Mumbai
2017-11-08,32.2,21.6,0.0,14.0,70,Mumbai
2017-11-09,32.4,21.2,0.0,13.9,66,Mumbai
2017-11-10,31.8,21.2,0.0,15.6,68,Mumbai
